b'OAS1_0001_MR1',-10.641753,14.17359,8.243807,12.763987,0.6914938,1.6905056,-3.166767,-8.628761,4.1275954,4.4099417,-0.3908201,-5.5732965,-1.5774959,0.17111652,4.291692,-4.3854265,0.55774534,0.53451955,0.047259852,2.4422123,-4.593163,2.1742342,0.19294956,-2.6255932,-0.39120394,0.81955105,0.32724926,0.89256865,-0.69315493,0.21991009,3.0228906,2.406382,1.8057477,-0.81025505,-0.82902646,3.7117124,-0.9267894,1.3338609,-1.0791073,1.6690351,3.702346,0.93601274,-2.0202682,-0.69514,-0.43384165,2.828961,-0.50458485,-0.29030526,2.1058595,-1.2707847,-1.8024447,0.71108395,1.67105,-1.0427803,-0.6239533,0.88678044,-0.057314135,-0.9088825,1.5201371,1.8050028,0.29005986,-0.22801688,-0.45155364,-2.1040657,-0.28604016,-0.21144804,-0.11698221,1.9458784,-0.13588908,1.1909059,-1.6342604,-0.7467292,-0.38207963,-0.83598244,-1.1099614,-0.6291245,-1.6930102,0.59168524,0.1319452,-1.5996097,2.4159083,-0.30596298,-0.43299654,-0.22595488,2.1214957,-1.1299921,1.287719,-0.5453411,-0.96162814,1.8368133,-1.7191229,0.18635978,-0.032678846,0.39324367,-1.0126034,1.0091699,-1.830539,-0.21769544,1.1759785,-0.81607866
b'OAS1_0002_MR1',-9.183458,32.053066,-4.8570385,4.008311,-5.5114994,-2.1005545,0.94544995,2.063696,-5.3249855,0.098306,2.0536318,-2.896674,-0.004292532,2.3005977,1.4733349,-1.4119791,3.605839,2.422886,3.3998294,-1.8895961,0.9415003,-3.497361,1.1800071,-3.4859362,-1.4961771,-1.9140655,1.8732203,-1.414291,-0.73011464,-1.2994466,1.6576616,-1.7635684,3.2660105,-1.3431603,-2.2796211,-1.1289254,0.09047075,-3.1176283,3.5995483,0.17915484,1.6500356,1.1599199,-0.9966656,2.0900524,-1.5640625,-2.2331424,-0.42024395,-2.052092,1.5557257,-0.26005527,0.811303,-0.691418,-6.758215,-0.45299953,-1.1972656,-0.6186264,1.305032,0.84789604,-1.9127893,1.6976461,-1.5024263,-1.0676016,-1.6694413,-0.79221463,0.37660518,-2.904439,1.5472075,1.712734,-1.480751,-1.787812,0.554513,-0.9024033,-0.34482035,1.4399236,-0.7305189,1.3845965,-1.260242,0.5753012,-1.0337718,-1.2656491,-1.1125789,0.5087736,0.112959206,-0.97452205,-1.0183587,1.9188881,0.12045262,-1.6783435,-1.7205153,0.43244976,-0.74529845,-1.3042351,-1.3788583,-1.8198099,1.0953137,1.679305,1.088415,2.475591,-0.7977544,0.7492098
b'OAS1_0003_MR1',5.1167793,10.191705,-3.4183564,-1.4163418,1.2746509,0.5277958,1.1324847,-11.849888,-0.06982071,5.804909,3.9130301,3.450639,0.9923844,-4.2733865,-3.042346,1.1934859,0.42310193,5.7367473,-2.4811502,2.338976,1.1661966,3.1603107,-0.7747215,-1.4577012,-6.2531796,1.4511467,-1.1734407,4.7809663,3.5232284,-3.5387516,-0.5749203,-2.267163,0.1641048,-0.9515052,1.021625,0.92589206,-0.11941002,3.0833437,-1.0534579,-2.4048305,-0.9655978,-3.494817,6.418197,0.88876617,0.27399698,3.1503646,0.29995367,-3.9734547,2.999029,3.348346,-3.7486784,1.2580904,2.4876173,1.7808005,2.183746,-0.95434105,1.8535379,-2.8238816,0.14653231,0.59953046,0.97345847,0.83419853,2.579457,0.70424515,1.4084476,1.2061751,4.209689,-0.60449535,3.5440724,2.3796203,-1.2536067,2.265449,-3.089334,-2.6885588,-2.0530534,3.9758327,0.58756596,-0.9115834,-1.1129242,-0.6063208,-5.9681697,-1.8012407,0.80556923,-4.2118464,0.07409231,0.9922986,0.7278077,1.0419875,0.46097833,-0.5980679,-1.8663971,-2.935803,4.856645,0.887427,3.1099544,1.3740346,-1.9586664,-0.869903,-0.14230223,2.25983
b'OAS1_0004_MR1',-0.5745486,-25.642637,6.0981565,7.0563245,-8.314624,11.64845,-10.621214,9.014036,9.649478,-3.0263765,3.7790244,-3.6089644,-8.539983,-1.3378377,1.9433615,1.347608,-0.58955306,6.7140894,1.5195725,2.0454884,-1.7490846,-1.3122851,0.058373757,-6.6990204,4.893453,2.096265,8.139756,1.9317589,0.072415315,3.5077295,-3.6863961,1.4833016,-1.3212253,-1.5432876,0.90737075,-0.98991036,-4.374856,1.1299084,1.5714657,-1.181511,-0.888759,-0.29782516,4.2840157,-2.3808208,3.0626426,-3.6577835,0.2807154,-3.7367363,-0.8795756,0.17763211,1.7754246,-0.1862705,1.1063584,3.0130208,1.0374453,-2.016259,0.3160185,-1.5757321,-0.47979772,3.3956702,0.53362286,-1.2939576,-1.2038867,-0.36670452,-4.5846524,-0.6576474,-1.9689003,1.9187516,1.4754081,1.5379684,-4.390122,5.3649807,-0.94090086,2.0556326,2.634678,-1.7474785,2.6084073,1.6286882,0.64715433,-2.240407,0.24463369,0.10831857,-0.29273018,-0.61342645,-2.6001136,0.9285571,0.7510529,0.3184028,0.5345206,2.273846,-0.6501958,0.8102919,0.47658667,3.0355387,-0.6490761,-1.8441646,-3.4691026,-1.6567823,-0.6705809,-2.5599356
b'OAS1_0005_MR1',18.118195,-32.760616,0.43727028,4.7468605,-3.9081795,4.2674,-1.7162656,1.6265806,-1.6215482,-1.0185566,1.6140028,-6.654149,-5.198051,-1.3092192,13.754729,6.603093,-10.188045,2.0637038,-1.0128881,-1.8435062,-1.7691094,-4.5611095,1.2038432,1.3307958,-0.51245284,-4.746696,-2.4755387,0.6531592,0.7365297,-2.9049377,1.0886811,3.6215107,0.74819916,3.8446515,0.11333669,0.04948152,1.14223,0.35846144,-6.057824,-1.8646697,-1.9120466,-2.4201915,-7.4783525,-2.774606,-5.7678227,-7.4449415,0.6308294,-4.6133776,-9.728271,-1.8322045,0.07626793,-2.4267821,5.426456,3.1860294,4.891453,-1.1806139,-0.6553471,0.9478078,3.575788,4.5732822,-2.6579645,1.3700234,6.967383,-0.5060701,4.1580462,0.1418616,5.4224133,0.8608565,5.509848,0.57634664,-2.3150728,-0.36657286,-1.4844544,-0.4254677,-6.4762297,2.839439,4.6769867,-2.8444498,-3.0799987,0.6845705,-2.058563,6.381239,7.108818,-1.9768928,-0.7925084,3.2772994,3.9392633,2.6732464,0.21689518,-2.0229082,0.70903355,-1.2125062,-0.3510842,6.560733,2.9234405,-2.8372984,-3.0031343,-0.46547872,-2.981057,2.5063992
b'OAS1_0006_MR1',-11.43254,9.817068,0.9706322,5.792631,-5.68992,-7.583354,-7.4709907,-0.9154249,1.4684674,-7.7496786,5.600912,-5.1764727,-1.7722236,-2.501126,-2.578136,-7.317766,5.3961806,-0.09278567,-4.3844833,-1.1900873,0.38834074,-0.2965526,-1.2443935,0.02301602,-0.93941784,0.16496721,-3.6417708,-0.0017172536,-1.0891049,0.85539407,2.863019,3.51131,-2.585391,0.5761805,2.926562,0.42680606,-0.60033053,-3.2329974,-0.422643,-1.3876972,2.2521927,-0.80049455,0.7119991,0.83451575,-1.7622685,2.5491953,3.789787,-1.1783142,1.2398145,1.3842639,-1.3245825,2.5685668,-0.6240803,-0.6750907,-3.9257603,2.4858942,-0.8644734,0.22666182,2.4271653,-0.2655731,-0.18838444,3.1427305,-2.5694675,0.41355133,2.26904,-3.6646698,1.9447383,-0.20850126,1.6155189,1.5550852,-1.9989383,2.119289,-2.424693,-2.2271616,0.29438525,-2.901991,-0.74088776,-0.31479165,0.6220585,0.60287565,-0.2550084,0.51019436,1.985858,1.9125618,0.5793924,0.0014896467,-3.0000298,-0.53380185,-1.2145896,1.14403,-0.39051425,-0.29804087,-1.5800433,0.12164443,1.7598486,1.5383836,0.94399434,2.7913544,-1.8378886,1.1124811
b'OAS1_0007_MR1',-10.919447,-31.604866,14.684054,5.2753344,-1.9412457,-5.609035,-6.6287513,-3.536083,-0.9010753,-3.2244549,-5.081657,4.9945664,1.4690812,3.5839264,3.7723045,-3.0907357,0.5106417,-2.7362576,2.665537,-1.9686928,-8.475175,0.0017190687,4.9180193,1.6337838,0.7309494,-2.4566176,-5.283369,-0.32779562,1.4464604,3.9909859,-3.3113568,-5.4256387,-1.9588958,-5.5553684,-1.0869335,-4.557495,3.1973596,1.1395762,-1.7197539,-0.109366,-0.247152,-0.652961,-1.7059158,3.0954478,-3.179897,-5.085949,-1.7904283,3.034866,-0.5843624,-1.2781702,-1.4021171,0.8725633,-2.0773633,0.46678746,0.37451234,1.3777053,-3.2591794,1.2570213,0.094773374,-2.2729418,3.0259163,-1.8099211,-2.659223,-2.9709587,-1.0843385,0.8042115,4.302331,-2.481662,1.8317577,0.4140528,3.6373117,0.2979744,3.09173,3.7646792,0.09811708,-1.9619098,0.3587337,-1.4946854,3.1979365,0.093894646,-0.88658696,1.2605352,-0.9266148,3.5251775,-0.34537676,0.95262754,0.13129535,-1.1619307,0.88384527,-0.21144514,-1.4893312,0.36595854,0.52345014,-0.47386873,1.097639,3.8740714,0.21468209,-2.1620672,2.50374,-2.4180362
b'OAS1_0009_MR1',22.232845,-6.8413444,-8.202741,0.2842593,-5.0492897,-3.1946712,-4.643096,3.3411736,5.550023,5.800034,-2.486622,-3.8044815,-5.6916614,-7.08692,3.8877602,-1.862719,2.275838,3.2670476,-3.8749497,0.7559641,0.9777564,1.5334972,5.940567,4.558926,-0.2893218,3.145199,-4.2762213,0.22766754,2.5004075,-2.3714523,-4.0287676,0.75510216,4.0754538,-1.4448423,-7.651895,4.247911,2.5092864,-5.8701687,-0.5978188,-3.508491,-0.56298625,2.7811937,-4.6726756,3.351619,-4.234679,1.9339426,1.0771343,-0.32518062,-1.7062277,-1.0259451,-1.9486694,0.19846539,3.8311176,2.810294,3.6760142,-2.7163138,1.031285,-1.260151,3.239949,3.6705906,1.4080853,-0.058190357,-3.935858,1.5137053,-1.4420737,1.0236624,3.084274,-1.3088329,-4.175837,1.6159675,-0.56654155,2.453397,0.6947932,-0.100123875,-1.1599319,2.4320242,0.6859108,-1.2400429,0.6364764,1.2233858,0.07480013,-1.4715376,-2.7245893,0.46378335,-1.5483902,-2.4972181,-0.49495164,1.1184607,4.1055613,3.6574767,-3.1720228,-4.3350673,0.4731579,-0.8871084,-0.19074783,1.0291023,1.9280219,-0.20652254,-1.3740867,-2.933166
b'OAS1_0010_MR1',3.1841955,21.586508,-5.6091056,-2.6490436,6.9173098,0.41417006,1.9950823,0.92676246,10.001642,8.609542,-0.56804544,5.4554925,-0.011465306,0.70552063,-1.6261606,-0.7590674,2.4622736,-4.0937176,-7.27113,3.0425274,-2.0539768,-0.9857747,-0.13999799,-5.1047125,-0.6231267,1.3162564,-0.37623107,-2.3155253,4.4045434,-0.39594454,-0.3247236,-2.084605,1.5247227,-3.160469,-1.5415173,-3.6334493,2.7882109,2.093263,2.1598675,0.5092392,-1.3246925,-1.8222586,1.7143544,1.1752512,-0.58643055,-5.303216,0.14379674,0.8557768,-3.597065,-1.779895,1.0070379,4.6806226,-6.5901275,-1.3276207,0.90722054,-1.1570859,0.571473,-1.4343797,0.8593149,0.64893377,-0.11766295,-2.0760317,2.0300279,0.23031698,-1.2686429,-0.2622891,2.6622975,3.0916562,3.3255775,-0.3423861,-0.6445669,-0.07614058,-1.5407623,0.12641801,2.904898,-0.6227419,-2.364299,1.4500859,-0.659039,2.5885231,2.0205379,-2.3674371,-0.10363991,-1.347657,-1.5269176,3.0740337,0.63848376,0.63555986,-1.0970845,-1.3094674,-0.4442423,1.762598,-1.219241,-0.60466856,4.3045497,-4.915402,-2.774146,2.8481143,0.84986424,-1.5150126
b'OAS1_0011_MR1',-9.228305,3.6359518,-9.456577,3.6883767,-1.8370899,-2.2425237,-1.4366943,-3.0860476,0.7176508,-7.9481087,0.86984247,-2.23546,-1.5761594,-0.4222179,-3.6243262,-0.048876826,-4.8909664,-2.507935,6.791686,0.82612944,0.2640967,0.43967718,-0.059796494,-3.207089,-2.9515696,3.6238682,-1.0022811,3.3666146,-1.7996862,0.55340254,1.9377629,2.2791426,3.2015944,-2.9840565,0.25492236,-3.4314306,-0.5086838,2.3085198,-2.04634,0.32829145,-0.38291606,-1.7992272,0.29831985,4.9160857,1.8781992,3.0368125,-0.82434666,1.3906274,-2.8350503,-1.3081532,2.7890513,2.9640741,-2.170906,-1.8791116,-2.6857088,0.40505484,4.0761075,-3.670768,-1.0334556,0.907197,0.8574912,-1.6668901,-1.8360196,0.024976956,-2.557877,-0.69956493,-0.625888,-1.5706054,0.11948578,0.59751755,-3.6870818,-1.5174667,0.33089268,3.2335904,-0.63539577,-1.8164741,0.07240496,0.4344747,-2.5106866,4.0402846,-0.04758124,4.039707,2.4451926,-0.9128637,-0.864645,-4.1881795,3.217645,-0.60480714,1.2329221,-0.45387578,-3.5652204,-1.1483637,2.7242491,2.6637394,-1.7520306,-0.9554914,-0.2520814,-1.4304788,-3.8445494,-0.30791152
